id	source	translation
1809	其對以孤襲爵以來，志意衰惰，聲色是娛，犬馬是好。”使者受命而行。	他 回 答 説 ： 因 爲 孤 繼 承 爵 位 以 來 ， 志 趣 衰 敗 ， 聲 色 娱 樂 ， 犬 馬 之 歡 。 使 者 接 受 命 令 而 行 。
1810	其能屈伸如此。	他 能 够 屈 伸 伸 伸 如 此 。
1811	初，靖王薨，悉推財產與諸弟。	當 初 ， 靖 王 去 世 ， 全 部 把 他 的 弟 弟 分 給 諸 弟 。
1812	雖王車服珍寶，非列侯制，皆以為分，然後隨以金帛贖之。	即 即 使 是 王 的 車 服 珍 寶 ， 不 是 列 侯 的 制 度 ， 都 作 爲 分 限 ， 然 後 隨 即 用 金 帛 贖 罪 。
1813	能屬文，作《春秋旨義》、《終始論》及賦頌數十篇。	能 寫 文 章 ， 作 《 春 秋 旨 義 》 、 《 終 始 論 》 以 及 賦 頌 數 十 篇 。
1814	又書史書，當時以為楷則。	又 書 寫 史 書 ， 當 時 以 爲 楷 則 。
1815	及寢疾，帝驛馬令作草書尺牘十首。	等 到 卧 病 時 ， 皇 帝 乘 驛 馬 令 他 作 草 書 尺 十 首 。
1816	曹裒好學讀書，左右常恐精力為病，苦諫之。	曹 好 學 讀 書 ， 左 右 的 人 常 常 擔 心 他 的 精 力 成 爲 病 ， 苦 苦 勸 諫 。
1817	每弟兄游娛，裒獨覃思經典。	每 當 弟 兄 游 玩 娱 樂 ， 蕭 獨 自 研 究 經 典 。
1818	文學防輔相與言曰：“受詔察公舉措，有過當奏，及有善亦宜以聞，不可匿其美也。”遂共表稱陳裒美。	文 學 防 輔 相 相 互 勸 説 説 ： 接 受 詔 令 察 看 公 舉 措 施 ， 有 過 失 應 當 上 奏 ， 以 及 有 好 的 事 也 應 當 奏 聞 ， 不 能 隱 瞞 他 的 美 德 。 於 是 共 同 上 表 稱 贊 陳 的 美 好 。
1819	裒聞之大驚，責文學曰：“修身自守，常人之行耳。	陳 聽 説 後 大 驚 ， 責 備 文 學 説 ： 修 身 自 守 ， 是 平 常 人 的 行 爲 。
1820	諸君乃以上聞，是適所以增負累也。”後黃龍見鄴西漳水，裒上書讚頌。	諸 位 君 主 就 把 這 件 事 上 報 ， 這 正 是 所 以 增 加 負 擔 的 緣 故 。 後 來 黄 龍 出 現 在 西 漳 水 中 ， 上 書 贊 頌 。
1821	性尚儉約，教敕妃妾紡績，習為家人之事。	性 格 崇 尚 儉 約 ， 教 誡 妃 妾 紡 織 紡 織 ， 學 習 家 人 的 事 情 。
1822	病困，敕令官屬曰：“吾寡忝寵，大命將盡。	病 重 ， 敕 令 官 屬 説 ： 我 很 少 受 到 寵 幸 ， 大 命 將 盡 。
1823	吾既好儉，而聖朝著終誥之制，為天下法。	我 既 喜 好 節 儉 ， 而 且 聖 朝 制 定 《 終 誥 》 的 制 度 ， 作 爲 天 下 的 法 則 。
1824	吾氣絕之日，自殯及葬，務奉詔書。	我 氣 絶 之 後 ， 從 靈 柩 到 葬 後 ， 務 必 遵 奉 詔 書 。
1825	衛大夫蘧璦葬濮陽，吾望其墓，常想遺風。	衛 大 夫 葬 在 濮 陽 ， 我 看 到 他 的 墳 墓 ， 常 常 想 見 他 的 遺 風 。
1826	願託賢靈，以弊髮齒，營吾兆域，必往從之。”禮男子不卒婦人之手，亟以時成東堂，堂成，名之曰遂志之堂。	希 望 托 付 賢 明 的 靈 靈 ， 以 便 損 害 我 的 頭 髮 ， 營 造 我 的 封 地 ， 一 定 要 前 往 。 按 照 禮 儀 男 子 不 在 婦 人 手 中 ， 立 即 按 時 修 建 東 堂 ， 堂 成 ， 名 叫 遂 志 之 堂 。
1827	司馬攸少以奇英見稱，長好經書。	司 司 馬 攸 年 輕 時 以 奇 才 出 衆 被 稱 道 ， 長 大 後 喜 好 經 書 。
1828	武帝受禪，攸督帥府，鎮撫中外，有佐命之勳，封齊王。	武 帝 接 受 禪 讓 ， 攸 督 率 帥 府 ， 鎮 撫 内 外 ， 有 輔 佐 之 功 ， 封 爲 齊 王 。
1829	初，居文帝喪，上以攸至孝毀甚，文明皇太后親臨省攸。	當 初 ， 居 於 文 帝 喪 事 ， 皇 上 認 爲 曹 攸 極 爲 孝 敬 ， 文 明 皇 太 后 親 自 去 省 察 曹 攸 。
1830	攸毀瘠塵墨，貌不可識。	攸 被 毁 瘠 ， 顔 色 不 可 辨 。
1831	太后留攸宅，撫慰旬日。	太 后 留 在 攸 宅 ， 慰 問 十 天 。
1832	及還，中詔勉攸曰：“若萬一加以他疾，將復如何？宜遠慮深計，不可守一意以陷於不孝。	回 朝 後 ， 皇 帝 下 詔 勉 勵 攸 説 ： 如 果 萬 一 加 以 他 的 疾 病 ， 將 怎 麽 辦? 應 當 遠 慮 深 考 ， 不 能 堅 持 一 個 意 見 以 陷 害 不 孝 。
1833	若復不從往言，當遣人監守飲食。”攸好學不倦，借人書皆為治護。	如 果 再 不 聽 從 以 前 的 話 ， 應 當 派 人 監 守 飲 食 。 攸 好 好 學 習 不 倦 ， 借 人 書 都 爲 他 治 理 。
1834	攸自受國秩，表求絕御府常賜，前後十餘，輒不見聽。	攸 自 受 國 家 的 俸 禄 ， 上 表 請 求 停 止 御 府 常 賜 ， 前 後 十 多 次 ， 都 不 聽 從 。
1835	國之文武，下至士卒，分租賦以給之。	國 家 的 文 武 ， 下 至 士 卒 ， 分 出 租 賦 供 給 他 們 。
1836	疾病死亡，醫藥皆有差。	疾 病 死 亡 ， 醫 藥 都 有 差 别 。
1837	時有水旱，國內百姓則加賑貸，須豐年乃責十減其二，國內賴之。	當 時 有 水 旱 災 害 ， 國 内 百 姓 就 加 以 賑 濟 ， 等 到 豐 收 時 就 責 罰 十 分 之 二 ， 國 家 依 賴 他 。
1838	文明皇太后臨崩，謂武帝曰：“桃符性急，汝宜宏之。”詔攸當世總方岳，遂加都督青州，增封濟南郡，備物典策，軒懸之樂，六佾之舞，馮紞意也。	文 明 皇 太 后 臨 崩 ， 對 武 帝 説 ： 桃 符 性 情 急 躁 ， 你 應 該 擴 大 他 。 詔 令 攸 當 世 掌 方 岳 ， 於 是 加 封 都 督 青 州 ， 增 加 物 品 典 策 ， 軒 懸 之 樂 ， 六 舞 蹈 ， 是 馮 的 意 思 。
1839	攸結氣病黃暴薨。	攸 結 氣 病 發 黄 病 死 。
1840	司馬泰廉靜，不近聲色之宴，位至太尉，衣食有如布素。	司 司 馬 泰 廉 潔 ， 不 接 受 聲 色 宴 飲 ， 官 位 到 了 太 尉 ， 衣 服 衣 食 如 同 布 素 。
1841	任真簡率，每朝會不識者不知其王公也。	任 真 簡 簡 樸 率 ， 每 次 朝 會 不 識 識 的 人 不 知 道 他 是 王 公 。
1842	事親恭謹，居處謙和，為宗室儀表。	事 奉 親 人 恭 謹 謹 慎 ， 居 處 謙 遜 ， 是 宗 室 的 儀 表 。
1843	當時諸王唯高密王泰、下邳王晁，俱以儉稱。	當 時 諸 王 祇 有 高 密 王 蕭 泰 、 下 邳 王 晁 晁 ， 都 以 節 儉 著 稱 。
1844	晁字子明，為太傅。	晁 晁 字 子 明 ， 任 太 傅 。
1845	劉休慶，少而間素篤，好文籍。	劉 劉 休 慶 ， 年 輕 時 就 一 向 忠 厚 ， 喜 好 文 籍 。
1846	文帝寵愛殊常，為立第於雞籠山，盡山水之美。	文 帝 對 他 的 寵 愛 特 别 優 異 ， 爲 他 建 造 了 雞 籠 山 ， 把 山 水 全 部 建 成 山 水 的 美 麗 。
1847	建平國職高他國一階，為尚書左僕射，謙儉周慎，禮賢接士，明曉政事。	建 平 國 的 職 位 比 其 他 國 一 階 ， 任 尚 書 左 僕 射 ， 謙 恭 謹 慎 周 密 周 密 ， 禮 賢 接 待 士 人 ， 明 曉 政 事 。
1848	上深信仗之。	皇 上 深 深 信 任 他 。
1849	劉義慶為荊州刺史，性謙虛。	劉 義 慶 任 荆 州 刺 史 ， 性 情 謙 虚 。
1850	始至及去鎮，迎送物並不受。	開 始 到 任 以 及 離 開 鎮 所 ， 迎 送 物 品 都 不 接 受 。
1851	在州八年，為西土所安。	在 在 州 八 年 ， 被 西 土 人 安 定 。
1852	撰《徐州先賢傳》奏上之，又擬班固《典引》為《典序》，以述皇代之美。	撰 撰 《 徐 州 先 賢 傳 》 上 奏 皇 帝 ， 又 仿 照 班 固 《 典 引 》 爲 《 典 序 》 ， 用 來 述 述 皇 帝 的 美 德 。
1853	為性簡素，寡嗜欲，愛好文義，為宗室之表。	他 爲 性 簡 樸 簡 樸 ， 少 嗜 欲 ， 喜 好 文 章 義 理 ， 是 宗 室 的 表 率 。
1854	受任歷蕃，無浮淫之過。	受 任 歷 任 蕃 國 ， 没 有 浮 華 淫 亂 的 過 失 。
1855	善騎乘，招聚才學之士，近遠必至。	善 善 騎 馬 ， 招 集 有 才 學 之 士 ， 遠 近 必 來 。
1856	袁淑文冠當時，請為衛軍諮議參軍。	袁 袁 淑 文 章 冠 絶 當 時 ， 請 求 任 衛 軍 諮 議 參 軍 。
1857	吳郡陸展、東海何長瑜、鮑照等引為佐史。	吴 郡 陸 展 、 東 海 何 長 瑜 、 鮑 照 等 人 引 薦 他 爲 佐 史 。
1858	竟陵蕭子良，開私倉賑貧民。	竟 陵 蕭 子 良 ， 開 私 倉 賑 濟 貧 民 。
1859	少有清尚，禮才好士，居不疑之地，傾意賓客，天下才學皆游集焉。	年 輕 時 就 有 清 廉 高 尚 ， 禮 重 才 能 喜 好 士 人 ， 居 於 不 疑 之 地 ， 傾 心 於 賓 客 ， 天 下 的 才 學 學 問 都 游 集 在 他 。
1860	善立勝事，夏月客至，為設瓜飲及甘果。	善 於 建 立 勝 事 ， 夏 季 的 客 人 來 到 ， 爲 他 設 置 瓜 飲 及 甘 果 。
1861	著之文教，士子文章及朝貴辭翰皆發教撰錄。	著 作 於 文 教 ， 士 子 文 章 以 及 朝 廷 貴 族 辭 翰 翰 林 都 被 調 發 撰 寫 。
1862	居雞籠山西邸，集學士抄五經百家，依《皇覽》列為《四部要略》千卷；招致名僧講論佛法，造經唄新聲，道俗之盛，江左未有也。	居 住 在 雞 籠 山 西 邊 ， 召 集 學 士 抄 録 五 經 百 家 ， 依 照 《 皇 覽 》 排 列 爲 《 四 部 要 略 》 一 千 卷 ； 招 請 名 僧 講 論 佛 法 ， 創 作 經 典 新 聲 ， 道 俗 的 興 盛 ， 江 左 没 有 比 得 上 的 。
1863	好文學，我高祖、王元長、謝元暉、張思光、何憲、任昉、孔廣、江淹、虞炎、何僩、周顒之儔，皆當時之傑，號士林也。	喜 好 文 學 ， 我 高 祖 、 王 元 長 、 謝 元 暉 、 張 思 光 、 何 憲 、 任 昉 、 孔 廣 、 江 淹 、 虞 炎 、 何 、 周 之 類 ， 都 是 當 時 的 傑 出 ， 號 稱 士 林 。
1864	隨郡王子隆好文章，體肥，常服蘆茹丸以自消，猶無益也。	隨 郡 王 子 隆 喜 好 文 章 ， 體 胖 ， 常 常 服 蘆 茹 丸 來 消 除 疾 病 ， 還 没 有 益 處 。
1865	劉安有文才，好書鼓琴，不喜弋獵狗馬馳聘。	劉 安 有 文 才 ， 喜 好 讀 書 鼓 琴 ， 不 喜 歡 打 獵 狗 馬 奔 馳 徵 召 。
1866	行陰德，拊循百姓，沽名譽，招致賓客方術之士數千人，作《內書》二十一篇，外書甚眾。	施 行 陰 德 ， 撫 恤 百 姓 ， 沽 名 譽 ， 招 來 賓 客 方 術 之 士 數 千 人 ， 作 《 内 書 》 二 十 一 篇 ， 外 書 很 多 。
1867	又有《中篇》八篇，言神仙黃白之術，亦二十余萬言。	又 有 《 中 篇 》 八 篇 ， 談 論 神 仙 之 術 ， 也 有 二 十 多 萬 言 。
1868	時武帝方好藝文，以安屬為諸父，辯博善為文辭，甚尊重之。	當 時 武 帝 正 喜 好 藝 文 ， 以 安 期 爲 諸 父 ， 善 辯 善 於 寫 文 章 ， 很 尊 重 他 。
1869	每為報書及賜，常召司馬相如等視草，乃遣初安入朝獻。	每 次 寫 信 及 賜 物 ， 常 召 司 馬 相 如 等 人 去 草 擬 詔 書 ， 於 是 派 初 安 入 朝 進 獻 。
1870	所作《內篇》新出，上愛秘之，使為《離騷傳》，旦受詔，日食時上，又獻頌及賦。	所 作 的 《 内 篇 》 新 出 ， 皇 上 喜 歡 秘 藏 ， 讓 他 撰 寫 《 離 騷 傳 》 ， 早 晨 接 受 詔 書 ， 日 食 時 進 獻 ， 又 獻 頌 及 賦 。
1871	每見談說，昏暮而罷。	每 當 見 到 談 論 ， 昏 暮 就 罷 了 。
1872	曹子建善屬文，魏武帝見其文，謂植曰：“汝倩人邪？”植跪曰：“臣言出為論，下筆成章，故當面試，奈何倩人邪？”時鄴銅雀臺新成，武帝悉將諸子登臺，使各為賦。	曹 曹 子 建 善 於 寫 文 章 ， 魏 武 帝 見 到 他 的 文 章 後 ， 對 曹 植 説 ： 你 是 倩 人 嗎? 曹 植 跪 下 説 ：'臣 所 説 的 話 出 於 議 論 ， 下 筆 成 章 ， 所 以 應 當 當 面 考 試 ， 怎 麽 能 倩 人 呢? 當 時 銅 雀 臺 新 建 ， 武 帝 全 都 帶 着 各 個 兒 子 登 上 臺 臺 ， 讓 各 位 子 弟 全 都 去 賦 詩 。
1873	植援筆立成，文彩可觀。	王 植 援 筆 立 成 ， 文 采 可 觀 。
1874	劉休元少好學，嘗為《水仙賦》，當時以為不減《洛神》；《擬古詩》，時人以為陸士衡之流。	劉 劉 元 元 年 少 好 學 習 ， 曾 作 《 水 仙 賦 》 ， 當 時 認 爲 不 如 《 洛 神 賦 》 ； 《 擬 古 詩 》 ， 時 人 認 爲 是 陸 士 衡 的 流 輩 。
1875	頻征戰，皆獻捷。	頻 頻 征 戰 ， 都 獲 得 勝 利 。
1876	劉章年二十，忿劉氏不得職。	劉 章 二 十 歲 時 ， 憤 恨 劉 氏 不 得 到 職 位 。
1877	常入待燕飲，高后令章為酒吏，章自請曰：“臣將種也，請得以軍法行酒。”高后曰：“可。”酒酣，章進歌舞，己而曰：“請為太后言耕田。”高后兒子畜之笑曰：“顧而父知田耳，若生而為王子，安知田？”章曰：“臣知之。”太后曰：“試為我言田意。”章曰：“深耕穊種，立苗欲疏。	"常 常 入 朝 等 待 宴 飲 ， 高 后 命 令 章 章 任 酒 官 ， 章 章 自 己 請 求 説 ： 臣 將 要 種 田 ， 請 求 按 軍 法 行 酒 。 高 后 説 : 可 以 。 酒 酣 了 ， 章 憲 進 酒 ， 章 宗 進 歌 舞 ， 自 己 説 ： 「 請 爲 太 后 講 農 事 。 章 后 的 兒 子 孩 子 收 養 他 們 説 ：'看 着 我 父 親 知 道 田 地 的 事 ， 如 果 生 下 來 就 是 王 子 ， 怎 麽 知 道 種 田? 章 章 説 :'我 知 道 你 們 的 意 思 。 段 章 説 ； 我 試 試 我 們 的 耕 種 的 意 圖 。 太 后 説 ： "" 我 們 要 耕 種 田 地 ， 樹 立 的 根 本 是 要 疏 遠 。'章 惇 説 : "" 深 入"
1878	非其種者，鋤而去之。”太后默然。	如 果 不 是 種 子 的 ， 就 鋤 去 它 。 太 后 默 然 不 語 。
1879	頃之，諸呂一人醉亡，章斬之。	不 不 久 ， 諸 吕 一 人 醉 酒 而 死 ， 章 章 將 他 斬 首 。
1880	自是後諸呂憚之，雖大臣皆依朱虛侯劉氏為強。	從 此 以 後 諸 吕 畏 懼 他 ， 即 使 大 臣 都 依 附 朱 虚 侯 劉 氏 。
1881	其明年呂產欲作亂，章首先斬產，以定天下。	這 年 明 年 吕 産 想 作 亂 ， 章 首 先 斬 了 吕 産 ， 以 安 定 天 下 。
1882	劉非為汝南王，吳楚反時，非年十五，有才氣，上書自請擊吳。	劉 非 爲 汝 南 王 ， 吴 楚 反 叛 時 ， 劉 非 十 五 歲 ， 有 才 氣 ， 上 書 請 求 攻 打 吴 國 。
1883	景帝賜非將軍印擊吳。	景 帝 賜 給 非 將 軍 印 去 攻 打 吴 國 。
1884	吳已破，徙王江都，治故吳國，以軍功賜天子旗。	吴 國 被 攻 破 後 ， 改 封 江 都 王 ， 治 所 在 舊 吴 國 ， 因 爲 軍 功 賜 給 天 子 旗 幟 。
1885	曹子文少善射御，膂力過人，手格猛獸，不避險阻，數從征伐，志意慷慨。	曹 曹 子 文 年 輕 時 善 於 射 箭 ， 力 量 超 過 常 人 ， 手 搏 猛 獸 ， 不 避 險 阻 ， 多 次 隨 從 征 伐 ， 志 氣 慷 慨 。
1886	魏武帝常抑之曰：“汝不念讀書而好乘汗馬擊劍，此一夫之用，何足貴也？”課彰讀書。	魏 魏 武 帝 常 壓 制 他 説 ： 你 不 念 讀 書 而 喜 歡 騎 馬 擊 劍 ， 這 是 一 個 人 的 功 勞 ， 哪 裏 值 得 尊 貴 呢? 督 促 他 讀 書 。
1887	彰謂左右曰：“丈夫一為衛霍，將十萬騎，馳沙漠，驅戎狄，立功建號耳。	陳 彰 對 左 右 的 人 説 ： 丈 夫 一 人 擔 任 衛 霍 ， 帶 領 十 萬 騎 兵 ， 奔 馳 沙 漠 ， 驅 逐 戎 狄 ， 立 功 立 號 。
1888	何能作博士邪？”烏丸反，以子文為北中郎將，行驍騎將軍。	怎 麽 能 做 博 士 呢? 烏 丸 反 叛 ， 任 子 文 爲 北 中 郎 將 ， 行 驍 騎 將 軍 。
1889	時兵馬未集，唯有步卒千人，騎數百匹，用田豫計，固守要鄛，虜乃散退。	當 時 兵 馬 還 没 有 集 結 ， 祇 有 步 兵 一 千 人 ， 騎 兵 幾 百 匹 ， 采 用 田 豫 的 計 策 ， 堅 守 要 害 ， 敵 人 於 是 退 却 。
1890	彰追之，身自搏戰，射胡騎，應弦而倒者前後相屬。	陳 彰 追 擊 ， 親 自 搏 鬥 ， 射 胡 騎 兵 ， 應 弦 而 倒 的 人 前 後 相 連 。
1891	戰過半日，彰鎧中數箭，意氣益厲，乘勝逐北，至於桑乾。	戰 鬥 過 了 半 天 ， 陳 彰 鎧 甲 中 箭 中 了 幾 箭 ， 氣 勢 更 加 厲 害 ， 乘 勝 追 逐 北 方 ， 到 達 桑 乾 。
1892	諸將以為新涉遠，士馬疲頓，又受節度，不得過代，不可深進。	衆 將 認 爲 新 近 渡 河 ， 士 兵 疲 憊 ， 又 受 到 節 度 使 的 指 揮 ， 不 能 越 過 代 州 ， 不 可 以 深 入 。
1893	彰遂上馬令軍中後出者斬。	陳 彰 於 是 上 馬 命 令 軍 中 後 出 的 斬 首 。
1894	一日一夜，與虜相及，擊破之，斬首獲生以千數。	一 天 一 夜 ， 與 敵 人 相 遇 ， 打 敗 了 敵 人 ， 斬 首 俘 虜 數 以 千 計 。
1895	魏武喜，將彰鬚曰：“黃鬚兒竟大奇也。”	魏 武 帝 很 高 興 ， 將 要 揭 露 鬍 鬚 説 ： 黄 鬚 兒 竟 然 大 奇 。
1896	司馬承身居藩屏，躬處儉約，乘葦笨車，家無別室。	司 司 馬 承 身 居 藩 鎮 ， 自 己 處 於 節 儉 ， 乘 坐 葦 笨 車 ， 家 裏 没 有 别 的 房 屋 。
1897	王敦懷無君之心，元帝召承曰：“湘州南楚險固，在上流之要，控三州之會，是用武之國，全勝之地。	王 敦 懷 有 無 君 之 心 ， 元 帝 召 見 王 承 説 ： 湘 州 南 楚 險 固 ， 在 上 游 要 道 ， 控 制 三 州 之 會 ， 這 是 用 武 的 國 家 ， 是 全 勝 之 地 。
1898	今以叔父居之，如何？”承曰：“君之所命，敢有辭焉？”承行達武昌，釋戎備，見王敦，敦因宴集，謂承曰：“大王雅素佳士，非將御才也。”承曰：“安知鉛刀不能一割？”敦果謂錢鳳曰：“彼不知懼，而學壯語，此不知武，何能為也？”	"如 今 以 叔 父 的 身 份 居 之 ， 怎 麽 辦? 李 承 説 ： 您 所 命 令 的 ， 怎 敢 有 所 辭 謝? 劉 承 行 走 到 武 昌 ， 解 除 軍 裝 ， 見 王 敦 ， 王 敦 於 是 宴 會 ， 對 王 承 説 : 大 王 素 來 是 優 秀 的 士 人 ， 不 是 將 帥 的 才 能 。 馮 承 説 ； 怎 麽 知 道 鉛 刀 不 能 一 割? 馮 敦 果 然 對 錢 鳳 説 ： "" 他 不 知 道 錢 鳳 的 話 ， 却 學 習 壯 年 語 言 ， 這 是 不 懂 武 藝 ， 爲 什 麽 不 能 做 武 藝 呢?"
1899	劉長，母本張敖美人，坐貫高事，繫之河內。	劉 長 ， 母 親 本 是 張 敖 的 美 人 ， 因 爲 貫 高 的 事 ， 被 拘 禁 在 河 内 。
1900	弟趙兼因辟陽侯告呂后，后妒不肯白。	弟 弟 趙 兼 因 爲 辟 陽 侯 告 發 呂 后 ， 皇 后 妒 妒 不 肯 上 報 。
